ALWNC_DE,ALWNC_RESN,BSI_INT,ENG_RN,MVMN_DE,MVMN_RESN,MVM_RES_CD,NTFC_DE,OPERT_DE,RBP_CN,RDS_DPN_SE,RDS_MAN_NO,REP_CN,RN,RN_CD,ROAD_BT,ROAD_LT,ROA_CLS_SE,SIG_CD,WDR_RD_CD,starbucks_,starbuck_1,starbuck_2,starbuck_3,starbuck_4
"20100605",서울 동부지역을 가로지르는 것을 의미,"20",Dongil-ro,,"광역도로 정비 및 부여사유, 부여방식 정비","90","20100710","20141030215734",면목동718-1,"1","1259",묵동329,동일로,"3000001",4.00000000,28595.00000000,"3","11260","1",묵동,서울특별시 중랑구 동일로 952 1522-3232,"37.615368","127.076633",
"20090710",지역명칭 사용,"20",Dobong-ro,"20141117",누락된 부여일자 입력,"71","20090710","20181030133813",서울특별시 성북구 길음동 14-1,"1","492",서울특별시 도봉구 도봉동 377-1,도봉로,"3005039",5.00000000,9840.00000000,"3","11320","2",미아이마트,서울특별시 성북구 도봉로 17 1522-3232,"37.610678","127.029921",
"20090710",지역명칭 사용,"20",Dobong-ro,"20141117",누락된 부여일자 입력,"71","20090710","20181030133813",서울특별시 성북구 길음동 14-1,"1","1168",서울특별시 도봉구 도봉동 377-1,도봉로,"3005039",3.00000000,9840.00000000,"3","11320","2",미아이마트,서울특별시 성북구 도봉로 17 1522-3232,"37.610678","127.029921",
"20100422",옛 지명인 경기도 양주군 노해면 지명을 인용,"20",Nohae-ro,"20141117",누락된 부여일자 입력,"71","20100422","20181030133754",서울특별시 강북구 수유동 45-2(도봉로),"1","1599",서울특별시 노원구 상계동720(노원길),노해로,"3005047",6.00000000,5110.00000000,"3","11320","2",노원KT,"서울특별시 노원구 노해로 502, (주)KT 노원사옥 (상계동)1522-3232","37.654562","127.063617",
"20090710",서울의 남쪽을 연결하는 도로,"10",Nambusunhwan-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100315","20141030225218",신림동 1673,"1","3390",남현동 1130-1,남부순환로,"2000003",2.00000000,32620.00000000,"2","11620","1",신월동DT,서울특별시 양천구 남부순환로 319 (신월동)1522-3232,"37.53829235","126.8271014",
"20090710",서울의 남쪽을 연결하는 도로,"10",Nambusunhwan-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100315","20141030225218",신림동 1673,"1","3397",남현동 1130-1,남부순환로,"2000003",4.00000000,32620.00000000,"2","11620","1",신월동DT,서울특별시 양천구 남부순환로 319 (신월동)1522-3232,"37.53829235","126.8271014",
"20090710",지역명칭 사용,"20",Dobong-ro,"20141117",누락된 부여일자 입력,"71","20090710","20181030133813",서울특별시 성북구 길음동 14-1,"2","1982",서울특별시 도봉구 도봉동 377-1,도봉로,"3005039",4.00000000,9840.00000000,"3","11320","2",미아이마트,서울특별시 성북구 도봉로 17 1522-3232,"37.610678","127.029921",
"20090710",지역명칭 사용,"20",Dobong-ro,"20141117",누락된 부여일자 입력,"71","20090710","20181030133813",서울특별시 성북구 길음동 14-1,"1","916",서울특별시 도봉구 도봉동 377-1,도봉로,"3005039",2.00000000,9840.00000000,"3","11320","2",미아이마트,서울특별시 성북구 도봉로 17 1522-3232,"37.610678","127.029921",
"20100419",행정구역 명칭 사용,"20",Myeonmok-ro,,"광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030215735",면목동392-41,"1","2549",상봉동101-14,면목로,"3005027",3.00000000,5100.00000000,"3","11260","2",사가정역,서울특별시 중랑구 면목로 3101522-3232,"37.579594","127.087966",
"20090710",서울의 남쪽을 연결하는 도로,"10",Nambusunhwan-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100315","20141030225218",신림동 1673,"1","2705",남현동 1130-1,남부순환로,"2000003",3.00000000,32620.00000000,"2","11620","1",신월동DT,서울특별시 양천구 남부순환로 319 (신월동)1522-3232,"37.53829235","126.8271014",
"20090710",서울의 남쪽을 연결하는 도로,"10",Nambusunhwan-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100315","20141030225218",신림동 1673,"1","3257",남현동 1130-1,남부순환로,"2000003",2.00000000,32620.00000000,"2","11620","1",신월동DT,서울특별시 양천구 남부순환로 319 (신월동)1522-3232,"37.53829235","126.8271014",
"20110224",1972년 서울시에서 가로명으로 부여하여 현재 사용중인 도로명 인용,"10",Sillim-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20110303","20141030225233",신림동 155-1,"1","1963",봉천동 1698-1,신림로,"3120005",2.00000000,39.00000000,"3","11620","3",신림역포도몰,"서울특별시 관악구 신림로 330, PODO MALL 1층 101 일부 (신림동)1522-3232","37.48385383","126.9301799",
"20100422",옛 지명인 경기도 양주군 노해면 지명을 인용,"20",Nohae-ro,"20141117",누락된 부여일자 입력,"71","20100422","20181030133754",서울특별시 강북구 수유동 45-2(도봉로),"1","737",서울특별시 노원구 상계동720(노원길),노해로,"3005047",4.00000000,5110.00000000,"3","11320","2",노원KT,"서울특별시 노원구 노해로 502, (주)KT 노원사옥 (상계동)1522-3232","37.654562","127.063617",
"20100605",망우로에서 분기되는 도로구간으로 일련번호 부여,"11",Mangu-ro 30-gil,"20111206","광역도로 정비 및 부여사유, 부여방식 정비","90","20100610","20111206111850",중화동136-80,"1","899",면목동186-11,망우로30길,"4118146",5.00000000,53.00000000,"4","11260","3",중랑역,서울특별시 중랑구 망우로30길 3 (상봉동)1522-3232,"37.5930326","127.0747358",
"20100605",조선시대 통신시설인 봉수대지가 있는 봉화산의 이름 인용,"20",Bonghwasan-ro,,"광역도로 정비 및 부여사유, 부여방식 정비","90","20100610","20101004",중화동330-81,"1","3027",신내동379-10,봉화산로,"3106003",3.00000000,68.00000000,"3","11260","3",중화역,"서울특별시 중랑구 봉화산로 35 1,2층1522-3232","37.60170912","127.0784114",
"20100419","관악구 구명에서 유래되었으며, 1972년 가로명으로 부여 현재 사용중인 도로명 인용","10",Gwanak-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030225222",신림동 155-1,"1","1576",봉천동 1000,관악로,"3120001",3.00000000,50.00000000,"3","11620","3",관악서울대입구R,서울특별시 관악구 관악로 158 (봉천동)1522-3232,"37.479343","126.95278",
"20090710",서울의 남쪽을 연결하는 도로,"10",Nambusunhwan-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100315","20141030225215",신림동 1673,"1","29",남현동 1130-1,남부순환로,"2000003",3.00000000,32620.00000000,"2","11620","1",신월동DT,서울특별시 양천구 남부순환로 319 (신월동)1522-3232,"37.53829235","126.8271014",
"20100531",노해로의 시작지점에서부터 65번째로 분기되는 도로,"11",Nohae-ro 65-gil,,"광역도로 정비 및 부여사유, 부여방식 정비","90","20100531","20110223",창동 338 대,"1","545",창동 74-8대,노해로65길,"4127028",8.00000000,182.00000000,"4","11320","3",창동이마트,서울특별시 도봉구 노해로65길 4 (창동)1522-3232,"37.651645","127.046869",
"20100419",행정구역 명칭 사용,"20",Myeonmok-ro,,"광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030215735",면목동392-41,"1","2166",상봉동101-14,면목로,"3005027",4.00000000,5100.00000000,"3","11260","2",사가정역,서울특별시 중랑구 면목로 3101522-3232,"37.579594","127.087966",
"20100422",옛 지명인 경기도 양주군 노해면 지명을 인용,"10",Nohae-ro,"20141117",누락된 부여일자 입력,"71","20100422","20181030133754",서울특별시 강북구 수유동 45-2(도봉로),"2","1603",서울특별시 노원구 상계동720(노원길),노해로,"3005047",2.00000000,5110.00000000,"3","11320","2",노원KT,"서울특별시 노원구 노해로 502, (주)KT 노원사옥 (상계동)1522-3232","37.654562","127.063617",
"20090710",지역명칭 사용,"20",Dobong-ro,"20141117",누락된 부여일자 입력,"71","20090710","20181030133813",서울특별시 성북구 길음동 14-1,"1","2038",서울특별시 도봉구 도봉동 377-1,도봉로,"3005039",5.00000000,9840.00000000,"3","11320","2",미아이마트,서울특별시 성북구 도봉로 17 1522-3232,"37.610678","127.029921",
"20100422",옛 지명인 경기도 양주군 노해면 지명을 인용,"20",Nohae-ro,"20141117",누락된 부여일자 입력,"71","20100422","20181030133754",서울특별시 강북구 수유동 45-2(도봉로),"1","552",서울특별시 노원구 상계동720(노원길),노해로,"3005047",4.00000000,5110.00000000,"3","11320","2",노원KT,"서울특별시 노원구 노해로 502, (주)KT 노원사옥 (상계동)1522-3232","37.654562","127.063617",
"20090710",서울의 남쪽을 연결하는 도로,"10",Nambusunhwan-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100315","20141030225217",신림동 1673,"1","1992",남현동 1130-1,남부순환로,"2000003",3.00000000,32620.00000000,"2","11620","1",신월동DT,서울특별시 양천구 남부순환로 319 (신월동)1522-3232,"37.53829235","126.8271014",
"20100605",조선시대 통신시설인 봉수대지가 있는 봉화산의 이름 인용,"7",Bonghwasan-ro,"20181217",도로구간변경,"12","20100610","20181217172947",중화동330-81,"1","3029",신내동379-10,봉화산로,"3106003",5.00000000,59.00000000,"3","11260","3",중화역,"서울특별시 중랑구 봉화산로 35 1,2층1522-3232","37.60170912","127.0784114",
"20100422",옛 지명인 경기도 양주군 노해면 지명을 인용,"10",Nohae-ro,"20190412",도로구간변경,"12","20100422","20190412105253",서울특별시 강북구 수유동 45-2(도봉로),"1","1806",서울특별시 노원구 상계동720(노원길),노해로,"3005047",6.00000000,5110.00000000,"3","11320","2",노원KT,"서울특별시 노원구 노해로 502, (주)KT 노원사옥 (상계동)1522-3232","37.654562","127.063617",
"20090701",태조 이성계 무덤에서 유래된 역사성 반영,"20",Mangu-ro,,"광역도로 정비 및 부여사유, 부여방식 정비","90","20090710","20141030215736",상봉동474-26,"1","3798",망우동산52-4,망우로,"3005032",2.00000000,6.00000000,"3","11260","2",상봉역,서울특별시 중랑구 망우로 307 (상봉동)1522-3232,"37.59689","127.08647",
"20090701",태조 이성계 무덤에서 유래된 역사성 반영,"20",Mangu-ro,,"광역도로 정비 및 부여사유, 부여방식 정비","90","20090710","20141030215736",상봉동474-26,"1","3778",망우동산52-4,망우로,"3005032",2.00000000,6.00000000,"3","11260","2",상봉역,서울특별시 중랑구 망우로 307 (상봉동)1522-3232,"37.59689","127.08647",
"20090710",서울의 남쪽을 연결하는 도로,"10",Nambusunhwan-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100315","20141030225218",신림동 1673,"2","2713",남현동 1130-1,남부순환로,"2000003",3.00000000,32620.00000000,"2","11620","1",신월동DT,서울특별시 양천구 남부순환로 319 (신월동)1522-3232,"37.53829235","126.8271014",
"20090710",서울의 남쪽을 연결하는 도로,"10",Nambusunhwan-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100315","20141030225218",신림동 1673,"2","2714",남현동 1130-1,남부순환로,"2000003",3.00000000,32620.00000000,"2","11620","1",신월동DT,서울특별시 양천구 남부순환로 319 (신월동)1522-3232,"37.53829235","126.8271014",
"20100605",서울 동부지역을 가로지르는 것을 의미,"20",Dongil-ro,,"광역도로 정비 및 부여사유, 부여방식 정비","90","20100710","20141030215734",면목동718-1,"1","1299",묵동329,동일로,"3000001",2.00000000,28595.00000000,"3","11260","1",묵동,서울특별시 중랑구 동일로 952 1522-3232,"37.615368","127.076633",
"20100605",조선시대부터 있었던 자연부락인 상리와봉황리 합쳐진 이름,"20",Sangbong-ro,,"광역도로 정비 및 부여사유, 부여방식 정비","90","20100610","20110105",면목동50-46,"1","2182",망우동564-11,상봉로,"3106004",3.00000000,28.00000000,"3","11260","3",상봉,"서울특별시 중랑구 상봉로 131 (상봉동, 상봉 듀오트리스 주상복합)1522-3232","37.597842","127.092509",
"20100503",인근에 위치한 청계산의 명칭을 사용,"20",Cheonggyesan-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20090710","20141030225559",원지동 528-8,"1","73",원지동 4-54,청계산로,"3000031",3.00000000,7612.00000000,"3","11650","1",청계산입구역,서울특별시 서초구 청계산로 203 (신원동)1522-3232,"37.447323","127.05625",
"20090710",서울의 남쪽을 연결하는 도로,"10",Nambusunhwan-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100315","20141030225216",신림동 1673,"2","704",남현동 1130-1,남부순환로,"2000003",3.00000000,32620.00000000,"2","11620","1",신월동DT,서울특별시 양천구 남부순환로 319 (신월동)1522-3232,"37.53829235","126.8271014",
"20100608",거북골 명칭 인용,"20",Geobukgol-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100610","20141030223518",홍은동 400-12,"1","3175",북가좌동 352-10,거북골로,"3112003",6.00000000,91.00000000,"3","11410","3",남가좌사거리,"서울특별시 서대문구 거북골로 84 (남가좌동, DMC에코자이104동)1522-3232","37.577386","126.920815",
"20100608",거북골 명칭 인용,"20",Geobukgol-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100610","20141030223518",홍은동 400-12,"1","1790",북가좌동 352-10,거북골로,"3112003",3.00000000,22.00000000,"3","11410","3",남가좌사거리,"서울특별시 서대문구 거북골로 84 (남가좌동, DMC에코자이104동)1522-3232","37.577386","126.920815",
"20090710",서울의 남쪽을 연결하는 도로,"10",Nambusunhwan-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100315","20141030225600",서초동 1376,"1","1733",서초동 1411,남부순환로,"2000003",5.00000000,32620.00000000,"2","11650","1",신월동DT,서울특별시 양천구 남부순환로 319 (신월동)1522-3232,"37.53829235","126.8271014",
"20100422",행정구역명칭 인용,"20",Yeonhui-ro,"20141117",누락된 부여일자 입력,"71","20100422","20181105094417",서울특별시 마포구 동교동 173-17(동교동삼거리),"1","1785",서울특별시 서대문구 홍은동 217-4 (통일로),연희로,"3112019",3.00000000,4100.00000000,"3","11410","2",연희DT,서울특별시 서대문구 연희로 144 (연희동)1522-3232,"37.5702143","126.9339777",
"20100503",인근에 위치한 청계산의 명칭을 사용,"20",Cheonggyesan-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20090710","20141030225600",염곡동 273-4,"2","1774",염곡동 243,청계산로,"3000031",5.00000000,7612.00000000,"3","11650","1",청계산입구역,서울특별시 서초구 청계산로 203 (신원동)1522-3232,"37.447323","127.05625",
